class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Mabu,0.36746034026145935,0.2956264019012451,-0.10236872732639313,0.9999998807907104,0.3647136092185974,0.2882501780986786,-0.0952962264418602,0.9999995231628418,0.36405712366104126,0.288491427898407,-0.09533068537712097,0.9999988079071045,0.363322913646698,0.28876572847366333,-0.095327228307724,0.9999992847442627,0.36420556902885437,0.28839558362960815,-0.10872003436088562,0.9999998807907104,0.36335429549217224,0.28873199224472046,-0.10882808268070221,0.9999998807907104,0.36231786012649536,0.2891886830329895,-0.10883986204862595,1.0,0.3550790548324585,0.2934555113315582,-0.05158606916666031,0.9999995231628418,0.35360386967658997,0.29502058029174805,-0.1126386821269989,1.0,0.3651668429374695,0.3050464987754822,-0.08416483551263809,1.0,0.36463382840156555,0.30494803190231323,-0.10232408344745636,1.0,0.35680362582206726,0.35152503848075867,-0.00936600100249052,0.9999992847442627,0.321251779794693,0.3422214686870575,-0.10144934803247452,0.9999998807907104,0.38735446333885193,0.38641709089279175,-0.02005571499466896,0.9410455226898193,0.2999473512172699,0.3918343782424927,-0.11508475244045258,0.9996646642684937,0.4141511917114258,0.3500162661075592,-0.08528720587491989,0.9320889115333557,0.29419323801994324,0.45009568333625793,-0.12598204612731934,0.9970492720603943,0.4175122082233429,0.33913686871528625,-0.09721267223358154,0.9109828472137451,0.298856258392334,0.46945101022720337,-0.13712866604328156,0.9923505187034607,0.41717544198036194,0.33497992157936096,-0.10886476188898087,0.9080785512924194,0.30216917395591736,0.4637272357940674,-0.14493869245052338,0.9914500117301941,0.41578856110572815,0.33853042125701904,-0.09281754493713379,0.9070424437522888,0.3005348742008209,0.45695021748542786,-0.12922532856464386,0.982852041721344,0.34692686796188354,0.44839125871658325,0.022235434502363205,0.9999997615814209,0.3203393816947937,0.4473319947719574,-0.022278212010860443,0.9999998807907104,0.3939403295516968,0.5201365947723389,-0.022625582292675972,0.996954083442688,0.2924192547798157,0.512015163898468,-0.09422744810581207,0.9973616003990173,0.384673535823822,0.6041066646575928,0.02703249827027321,0.9916486740112305,0.2842238247394562,0.6041346192359924,-0.0349995456635952,0.9888496994972229,0.37742549180984497,0.6111948490142822,0.02909933775663376,0.9780951738357544,0.28768762946128845,0.6202885508537292,-0.0315304733812809,0.9022796750068665,0.3995879888534546,0.6108694076538086,-0.006891213823109865,0.9875548481941223,0.2734432816505432,0.6282415986061096,-0.07229063659906387,0.9733510613441467
Mabu,0.30181095004081726,0.5292590856552124,-0.16563187539577484,0.9999997615814209,0.3028351664543152,0.5356335043907166,-0.17449134588241577,0.9999998807907104,0.3043802082538605,0.5362038612365723,-0.17456643283367157,0.9999996423721313,0.30596861243247986,0.5363872051239014,-0.17463375627994537,0.9999998807907104,0.299367755651474,0.5337809324264526,-0.17712177336215973,0.9999998807907104,0.2984246611595154,0.5327579975128174,-0.17729434370994568,0.9999998807907104,0.2974793612957001,0.5319271683692932,-0.1773144155740738,0.9999998807907104,0.31353098154067993,0.5296059846878052,-0.17859293520450592,0.9999996423721313,0.3002169728279114,0.523082971572876,-0.18884341418743134,0.9999992847442627,0.3080739378929138,0.5224915742874146,-0.16158008575439453,0.9999982118606567,0.3040948808193207,0.5200062990188599,-0.16519416868686676,0.9999984502792358,0.3422793745994568,0.494488924741745,-0.1549743115901947,0.9999206066131592,0.301192969083786,0.49380719661712646,-0.15005193650722504,0.9999421834945679,0.3363763391971588,0.5464167594909668,-0.1975868195295334,0.11736689507961273,0.2784934639930725,0.5595852732658386,-0.18202604353427887,0.2047334760427475,0.30598530173301697,0.5968908071517944,-0.2510353922843933,0.03588038310408592,0.27097728848457336,0.6258324384689331,-0.2173115760087967,0.17109999060630798,0.3074380159378052,0.6058632135391235,-0.2731892764568329,0.03968893364071846,0.26610738039016724,0.6358314156532288,-0.23297378420829773,0.14906059205532074,0.3082146942615509,0.6031635999679565,-0.2774406671524048,0.03317568451166153,0.2681948244571686,0.6341975331306458,-0.23996224999427795,0.12601609528064728,0.3073195219039917,0.5998203158378601,-0.2554302215576172,0.028097497299313545,0.27217337489128113,0.6315629482269287,-0.22185176610946655,0.09601263701915741,0.3538963198661804,0.3845437467098236,-0.01267556194216013,0.9999911785125732,0.3247836232185364,0.3679695129394531,0.012455759570002556,0.9999969005584717,0.389795184135437,0.4984849691390991,-0.05554129183292389,0.7312736511230469,0.28262871503829956,0.4036082625389099,-0.048471901565790176,0.30536940693855286,0.38437893986701965,0.6039707660675049,-0.06555791944265366,0.7598697543144226,0.31655755639076233,0.4580287039279938,-0.04183940961956978,0.12459031492471695,0.38009145855903625,0.6164848208427429,-0.06971666216850281,0.6289893984794617,0.32639753818511963,0.45632949471473694,-0.04214615002274513,0.10914329439401627,0.365658700466156,0.6288129091262817,-0.09884730726480484,0.7591364979743958,0.31255805492401123,0.49011772871017456,-0.06515704840421677,0.1859472692012787
Mabu,0.36811912059783936,0.29624098539352417,-0.09036075323820114,0.9999561309814453,0.3649751543998718,0.2868030071258545,-0.08452603220939636,0.9998292922973633,0.363785058259964,0.2868284285068512,-0.08459173142910004,0.999663233757019,0.3624136745929718,0.28670623898506165,-0.0845685824751854,0.9998233914375305,0.3649929165840149,0.28693583607673645,-0.10301821678876877,0.999951958656311,0.36399662494659424,0.2871200740337372,-0.10315228253602982,0.9999539852142334,0.36289840936660767,0.28727608919143677,-0.1031663566827774,0.9999744892120361,0.3530549705028534,0.2901579737663269,-0.04297478869557381,0.9999271631240845,0.3536788821220398,0.2917866110801697,-0.1285402774810791,0.9999792575836182,0.3646146059036255,0.3076043128967285,-0.07168274372816086,0.9999840259552002,0.36433145403862,0.30741631984710693,-0.09705834090709686,0.999994158744812,0.35383141040802,0.3511905074119568,-0.0012019805144518614,0.9999955892562866,0.3139110803604126,0.34046101570129395,-0.12950897216796875,0.9999988079071045,0.38808467984199524,0.3789525628089905,0.00743180001154542,0.19224552810192108,0.2810218036174774,0.3857024610042572,-0.18572402000427246,0.9944332242012024,0.4223047196865082,0.38257378339767456,-0.03719206154346466,0.06769610941410065,0.30396169424057007,0.4377073347568512,-0.2325766235589981,0.9556201100349426,0.4291108250617981,0.38417357206344604,-0.04526011273264885,0.07780347019433975,0.31124618649482727,0.45732274651527405,-0.25349125266075134,0.9226364493370056,0.4313187897205353,0.38907983899116516,-0.06103237718343735,0.08686414361000061,0.31519538164138794,0.4488506317138672,-0.25452086329460144,0.9205982089042664,0.42805638909339905,0.38482174277305603,-0.04581574723124504,0.08715443313121796,0.3143150210380554,0.4439915120601654,-0.233952134847641,0.7943328619003296,0.34531089663505554,0.47402632236480713,0.031813379377126694,0.9999910593032837,0.3226920962333679,0.4742509722709656,-0.03191560506820679,0.9999921321868896,0.3969787359237671,0.5235872864723206,-0.002044697292149067,0.9201810359954834,0.27368268370628357,0.5539073348045349,-0.11091344803571701,0.9676581025123596,0.3843420445919037,0.616578221321106,0.10452868789434433,0.8299217820167542,0.2631398141384125,0.6442257165908813,-0.021631022915244102,0.9032974243164062,0.3773323893547058,0.6350383758544922,0.1130620613694191,0.872999906539917,0.2665262222290039,0.6622154712677002,-0.014510567300021648,0.5559428930282593,0.4099031388759613,0.6342077851295471,0.08434850722551346,0.8102949857711792,0.2607771158218384,0.674866259098053,-0.05642685666680336,0.8311231136322021
Mabu,0.367624968290329,0.29296255111694336,-0.06082511320710182,0.9997220635414124,0.36403587460517883,0.2837514877319336,-0.05204109847545624,0.9988834261894226,0.3630203902721405,0.2838630974292755,-0.05211982503533363,0.9982532858848572,0.3619173765182495,0.28404590487480164,-0.05210254713892937,0.9990769624710083,0.3639483153820038,0.28372496366500854,-0.06876575946807861,0.9995602965354919,0.3629916310310364,0.28389137983322144,-0.06890581548213959,0.9995976090431213,0.3619082570075989,0.2841619849205017,-0.06893400847911835,0.9997534155845642,0.35431692004203796,0.28907686471939087,-0.0038436539471149445,0.999574601650238,0.35382023453712463,0.28941071033477783,-0.08095758408308029,0.9997082352638245,0.363792359828949,0.3064761161804199,-0.04038722440600395,0.9998856782913208,0.36368057131767273,0.30532050132751465,-0.06344473361968994,0.9999397993087769,0.3584366738796234,0.35070157051086426,0.03784537687897682,0.9999935626983643,0.3152746260166168,0.3357512056827545,-0.0789579525589943,0.9999963045120239,0.3897494077682495,0.3803487718105316,0.066214419901371,0.4559200406074524,0.2821321487426758,0.3858187794685364,-0.1403277963399887,0.9910112619400024,0.4152069687843323,0.39722007513046265,0.03502028062939644,0.4131309688091278,0.3104757070541382,0.42961758375167847,-0.20521913468837738,0.973535418510437,0.4218950867652893,0.40978169441223145,0.030037539079785347,0.3965085446834564,0.32091933488845825,0.44143518805503845,-0.22746995091438293,0.9570736289024353,0.4210831820964813,0.40995654463768005,0.014931431971490383,0.3984891474246979,0.3222462832927704,0.4296771287918091,-0.22577551007270813,0.9501619935035706,0.4177666902542114,0.40594226121902466,0.027697084471583366,0.3549424707889557,0.31956037878990173,0.42676958441734314,-0.20573878288269043,0.8634969592094421,0.34577658772468567,0.48007655143737793,0.026462752372026443,0.9999955892562866,0.31449639797210693,0.48194268345832825,-0.0265358854085207,0.9999951124191284,0.3973312973976135,0.523076057434082,-0.04179250821471214,0.9716323018074036,0.2761986553668976,0.5509784817695618,-0.1402777135372162,0.9899561405181885,0.3841817080974579,0.6149851679801941,0.07872016727924347,0.943631649017334,0.2621643543243408,0.6473296880722046,-0.04549136012792587,0.98586106300354,0.3763200640678406,0.6326866745948792,0.08841992169618607,0.918536365032196,0.2663111090660095,0.6655158400535583,-0.03772303834557533,0.8803080916404724,0.4089832007884979,0.6343272924423218,0.06191529333591461,0.9057396054267883,0.24677719175815582,0.6793016195297241,-0.07871511578559875,0.9582031965255737
Mabu,0.45316097140312195,0.2966662645339966,0.07375988364219666,0.9999980926513672,0.45066848397254944,0.2916394770145416,0.05639052391052246,0.9999990463256836,0.4492455720901489,0.2920965552330017,0.056286223232746124,0.999998927116394,0.44788414239883423,0.29269352555274963,0.05630044639110565,0.9999991655349731,0.45456886291503906,0.291780024766922,0.06555910408496857,0.9999992847442627,0.455649197101593,0.2921675443649292,0.06544481217861176,0.9999992847442627,0.4568314552307129,0.29252463579177856,0.06540435552597046,0.9999994039535522,0.4464387893676758,0.3002544343471527,-0.007767281029373407,0.9999995231628418,0.45910656452178955,0.29699814319610596,0.033727992326021194,0.9999988079071045,0.45163780450820923,0.3057655096054077,0.05494365841150284,0.9999963045120239,0.4552009701728821,0.30512863397598267,0.06606950610876083,0.9999951124191284,0.44332149624824524,0.33526432514190674,-0.046357717365026474,0.9999922513961792,0.48285526037216187,0.34847354888916016,0.028346044942736626,0.9999839067459106,0.42068663239479065,0.28729355335235596,-0.043095044791698456,0.9982247948646545,0.5041828751564026,0.3273717761039734,0.017038481310009956,0.7926048040390015,0.4155205488204956,0.22505305707454681,0.0019453848944976926,0.9977080821990967,0.4872601330280304,0.2684812545776367,-0.0033051318023353815,0.9646212458610535,0.41865888237953186,0.21369068324565887,0.00139041047077626,0.996141254901886,0.48508086800575256,0.2535921633243561,-0.0068847439251840115,0.9677278995513916,0.4241478741168976,0.21562592685222626,0.00021735019981861115,0.9962772727012634,0.48069891333580017,0.2506846785545349,-0.010642172768712044,0.9653703570365906,0.4237358868122101,0.21930059790611267,0.003232137532904744,0.993371844291687,0.48085424304008484,0.25551384687423706,-0.006706407759338617,0.9551684260368347,0.4451355040073395,0.47178909182548523,-0.025858543813228607,0.9999934434890747,0.4730459451675415,0.4689646065235138,0.025662841275334358,0.9999939203262329,0.403120219707489,0.513155460357666,-0.003536946140229702,0.9948859810829163,0.5007480978965759,0.5080125331878662,0.08720102906227112,0.9807376265525818,0.4153958261013031,0.6082550883293152,0.0013554658507928252,0.9904214143753052,0.5186871290206909,0.5904591679573059,0.07371347397565842,0.9865500926971436,0.42301347851753235,0.6262048482894897,0.0014316524611786008,0.9910513162612915,0.521526038646698,0.6029318571090698,0.07319790869951248,0.9935408234596252,0.3924925923347473,0.6187227368354797,-0.01571001298725605,0.9723007082939148,0.5207816362380981,0.6023304462432861,0.0682000145316124,0.9642179012298584
Mabu,0.45932748913764954,0.3036878705024719,0.07373326271772385,0.9999972581863403,0.45744284987449646,0.2985774278640747,0.05747650936245918,0.9999988079071045,0.45600345730781555,0.29901808500289917,0.05736500397324562,0.9999986886978149,0.4546055793762207,0.29964619874954224,0.05737212672829628,0.9999990463256836,0.4619579613208771,0.29888832569122314,0.0647522360086441,0.999998927116394,0.4632927179336548,0.29938119649887085,0.06464025378227234,0.9999990463256836,0.4644699692726135,0.29986003041267395,0.06459768116474152,0.9999990463256836,0.45350155234336853,0.3060457110404968,-0.00171408720780164,0.9999995231628418,0.4679030776023865,0.30455639958381653,0.031123798340559006,0.9999980926513672,0.45764419436454773,0.31300777196884155,0.05679790675640106,0.9999942779541016,0.46163231134414673,0.3133769631385803,0.06546245515346527,0.9999908208847046,0.44550275802612305,0.34171685576438904,-0.0373438261449337,0.9999912977218628,0.48707687854766846,0.35561469197273254,0.020033223554491997,0.9999616146087646,0.4239702522754669,0.2944530248641968,-0.026441313326358795,0.9980016350746155,0.5072289705276489,0.3520687222480774,-0.012976910918951035,0.7809202075004578,0.4208998382091522,0.2342144250869751,0.025150401517748833,0.9974042773246765,0.5033868551254272,0.29486390948295593,-0.05096681788563728,0.9429817199707031,0.4240111708641052,0.2229357361793518,0.025999030098319054,0.9959188103675842,0.5041537284851074,0.28156188130378723,-0.05894968658685684,0.9524700045585632,0.42830780148506165,0.22473861277103424,0.02427498809993267,0.9961073994636536,0.4985273778438568,0.27676382660865784,-0.059359367936849594,0.9492183327674866,0.427547812461853,0.22907935082912445,0.026356210932135582,0.9930468201637268,0.4972412884235382,0.28184980154037476,-0.053449083119630814,0.9295782446861267,0.4456406831741333,0.47783857583999634,-0.02059081569314003,0.9999912977218628,0.4753907024860382,0.47466567158699036,0.020404499024152756,0.9999887943267822,0.4035669267177582,0.5120688676834106,0.005856684874743223,0.9979081153869629,0.501248836517334,0.5056005120277405,0.09053818136453629,0.988624095916748,0.41498538851737976,0.6071398854255676,0.011374429799616337,0.9958540201187134,0.5183821320533752,0.58631432056427,0.0952320471405983,0.9903828501701355,0.42236387729644775,0.6245552897453308,0.01163424551486969,0.9957054257392883,0.5200527310371399,0.5994473099708557,0.09683466702699661,0.9957991242408752,0.3923886716365814,0.6188915371894836,-0.005309383850544691,0.9835757613182068,0.521668016910553,0.5997110605239868,0.09622813761234283,0.9688178300857544
Mabu,0.46022966504096985,0.3054751753807068,0.07008333504199982,0.9999996423721313,0.4601919949054718,0.3008383512496948,0.05401076376438141,0.9999998807907104,0.4596318006515503,0.3013126850128174,0.05391470715403557,0.9999998807907104,0.4587133824825287,0.3022810220718384,0.0539269894361496,0.9999998807907104,0.463483989238739,0.3004884719848633,0.059731900691986084,0.9999998807907104,0.4644438326358795,0.3005704879760742,0.059618737548589706,0.9999998807907104,0.46660086512565613,0.3011973798274994,0.05957312509417534,0.9999998807907104,0.4584565758705139,0.30809128284454346,-0.0050191255286335945,0.9999998807907104,0.4699026048183441,0.3066818118095398,0.02087274007499218,0.9999998807907104,0.4597610533237457,0.31467700004577637,0.05296384170651436,0.9999994039535522,0.4634689688682556,0.31478381156921387,0.05970631167292595,0.9999991655349731,0.44733336567878723,0.3454866409301758,-0.039489004760980606,0.999994158744812,0.48768022656440735,0.3633563220500946,-0.005367382429540157,0.99998939037323,0.42679813504219055,0.29574692249298096,-0.03995101898908615,0.9989857077598572,0.5131359696388245,0.3481808304786682,-0.04781529679894447,0.9888688325881958,0.4254743158817291,0.24071669578552246,-0.0012749347370117903,0.9956653714179993,0.493430495262146,0.2792516350746155,-0.07163942605257034,0.9345201253890991,0.42901208996772766,0.23034338653087616,-0.0007702896255068481,0.9935373663902283,0.49106520414352417,0.26612353324890137,-0.07815034687519073,0.913151741027832,0.43354102969169617,0.23230350017547607,-0.003643760923296213,0.9938912391662598,0.4873863160610199,0.2607426047325134,-0.07754253596067429,0.9067559838294983,0.43297237157821655,0.23624221980571747,-0.0012319006491452456,0.9901584982872009,0.48764708638191223,0.265842080116272,-0.07345622032880783,0.889356791973114,0.4470100998878479,0.4788619577884674,-0.013679721392691135,0.9999934434890747,0.47531333565711975,0.47533270716667175,0.01345504354685545,0.9999916553497314,0.40402209758758545,0.5107466578483582,0.0010658572427928448,0.9992142915725708,0.5058692097663879,0.515960156917572,0.11288981139659882,0.9932055473327637,0.41545671224594116,0.6060736775398254,0.013376322574913502,0.9968609809875488,0.5192351341247559,0.5891822576522827,0.15646427869796753,0.9908717274665833,0.4228608012199402,0.6231740117073059,0.015048632398247719,0.9968141913414001,0.5202008485794067,0.6029486656188965,0.1624928116798401,0.9968277812004089,0.3931022882461548,0.6174603700637817,0.010535264387726784,0.9864343404769897,0.521048367023468,0.5988487601280212,0.1797478049993515,0.9664653539657593
Mabu,0.4569384455680847,0.31336021423339844,0.10256537795066833,0.9999994039535522,0.45549336075782776,0.30836737155914307,0.08609512448310852,0.9999997615814209,0.4542706310749054,0.30884724855422974,0.08600349724292755,0.9999997615814209,0.453031063079834,0.3093487024307251,0.0860038548707962,0.9999998807907104,0.45947709679603577,0.30776333808898926,0.09369590133428574,0.9999997615814209,0.4609623849391937,0.30781665444374084,0.09359577298164368,0.9999997615814209,0.4622430205345154,0.30777066946029663,0.09356073290109634,0.9999997615814209,0.45283159613609314,0.3152342140674591,0.022486232221126556,0.9999998807907104,0.4660755693912506,0.31184738874435425,0.05693968012928963,0.9999996423721313,0.45691731572151184,0.32180118560791016,0.08331622928380966,0.9999991655349731,0.4606193006038666,0.3212789297103882,0.09260984510183334,0.9999984502792358,0.44818103313446045,0.34969305992126465,-0.01806638203561306,0.9999961853027344,0.48850634694099426,0.366904616355896,0.03166123107075691,0.9999872446060181,0.4284760355949402,0.29924309253692627,-0.024848787114024162,0.9982268214225769,0.5030225515365601,0.3398711681365967,-0.01488223485648632,0.8104069828987122,0.4288911521434784,0.24249324202537537,0.015438887290656567,0.9981933236122131,0.48791372776031494,0.27317574620246887,-0.0536375567317009,0.9480862021446228,0.43117842078208923,0.23057037591934204,0.01447252556681633,0.9971987009048462,0.4871704876422882,0.2590770125389099,-0.06236998736858368,0.9548792243003845,0.4357929825782776,0.2316158264875412,0.012745838612318039,0.9973216652870178,0.4833451807498932,0.2565828561782837,-0.060865987092256546,0.9510289430618286,0.4358765780925751,0.23688070476055145,0.015810169279575348,0.9956744313240051,0.48264169692993164,0.26119405031204224,-0.0558992475271225,0.9405787587165833,0.4497770667076111,0.481427401304245,-0.016644412651658058,0.9999972581863403,0.47683170437812805,0.47899362444877625,0.01643429696559906,0.9999970197677612,0.40317103266716003,0.5114575028419495,0.01382446102797985,0.9987602233886719,0.5037230849266052,0.5109376311302185,0.1151510551571846,0.9941233992576599,0.4150245487689972,0.6067162752151489,0.02693319134414196,0.9963226318359375,0.5191707015037537,0.5885289311408997,0.13147419691085815,0.9944275617599487,0.4229182004928589,0.6221921443939209,0.028183432295918465,0.994525671005249,0.5207110643386841,0.6005007028579712,0.13442395627498627,0.9975302815437317,0.3916212320327759,0.6161915063858032,0.01840204931795597,0.983798623085022,0.5202867388725281,0.5990804433822632,0.14216384291648865,0.9818182587623596
Mabu,0.4609626233577728,0.31889277696609497,0.06765265017747879,0.9999986886978149,0.4593307375907898,0.314092755317688,0.051269397139549255,0.9999994039535522,0.45813944935798645,0.31455469131469727,0.05115290731191635,0.9999992847442627,0.45693740248680115,0.3150518238544464,0.05116766691207886,0.9999995231628418,0.46317583322525024,0.31395506858825684,0.055904507637023926,0.9999995231628418,0.4646647572517395,0.31423401832580566,0.05578716844320297,0.9999995231628418,0.46619272232055664,0.3145010471343994,0.05573026090860367,0.9999996423721313,0.4558289349079132,0.3212420642375946,-0.0064333658665418625,0.9999996423721313,0.4693286716938019,0.31846553087234497,0.014369598589837551,0.9999990463256836,0.45979174971580505,0.3276935815811157,0.05177268013358116,0.9999971389770508,0.46394044160842896,0.3275286853313446,0.05694299191236496,0.9999959468841553,0.44513195753097534,0.34973204135894775,-0.0298784039914608,0.9999908208847046,0.48716843128204346,0.37140941619873047,-0.0003022047458216548,0.9999746084213257,0.4295263886451721,0.3009834885597229,-0.0028813444077968597,0.9937779903411865,0.511799156665802,0.3564542233943939,-0.012361886911094189,0.8861033320426941,0.4318774342536926,0.2469446212053299,0.056437280029058456,0.9944515824317932,0.49932292103767395,0.2923673093318939,-0.015867197886109352,0.9664920568466187,0.43465471267700195,0.23678646981716156,0.060727015137672424,0.9918557405471802,0.4969163239002228,0.27520644664764404,-0.019333379343152046,0.9653518199920654,0.43949854373931885,0.23744435608386993,0.0560273639857769,0.9922506213188171,0.4928598403930664,0.27377617359161377,-0.021447233855724335,0.9628674387931824,0.4393886923789978,0.2418072521686554,0.05643817037343979,0.9872857928276062,0.4931233823299408,0.2786186635494232,-0.018038835376501083,0.947888970375061,0.44706061482429504,0.48857834935188293,-0.011013638228178024,0.9999891519546509,0.4767468273639679,0.4882413446903229,0.01079210452735424,0.9999872446060181,0.4041273891925812,0.5137121081352234,0.023371446877717972,0.9968470931053162,0.5050294399261475,0.512633740901947,0.10126175731420517,0.9853642582893372,0.4149059057235718,0.6058008670806885,0.03961120545864105,0.9916533827781677,0.5187053680419922,0.5913503766059875,0.13240820169448853,0.9825954437255859,0.42280828952789307,0.6229504346847534,0.04137367755174637,0.9909699559211731,0.5206007957458496,0.6052050590515137,0.13707689940929413,0.9916533827781677,0.39091113209724426,0.6200803518295288,0.03343159705400467,0.9664335250854492,0.5223584771156311,0.6003750562667847,0.14698968827724457,0.9343891739845276
Mabu,0.47259485721588135,0.31961414217948914,0.039382204413414,0.9999840259552002,0.47154390811920166,0.3123331069946289,0.024136651307344437,0.9999884366989136,0.4698638916015625,0.31230413913726807,0.023998970165848732,0.9999884366989136,0.468539297580719,0.31265974044799805,0.024017727002501488,0.9999910593032837,0.4753270745277405,0.3132915496826172,0.025710297748446465,0.9999910593032837,0.4764463007450104,0.31394803524017334,0.02556750178337097,0.999991774559021,0.47752779722213745,0.31469765305519104,0.025499679148197174,0.9999932050704956,0.4649513065814972,0.32016128301620483,-0.026222504675388336,0.9999938011169434,0.47846266627311707,0.3210354745388031,-0.019135748967528343,0.999983549118042,0.4697512984275818,0.3302309215068817,0.026540489867329597,0.9999712705612183,0.47462472319602966,0.33052536845207214,0.027644816786050797,0.9999690055847168,0.4489521086215973,0.35212406516075134,-0.03915766254067421,0.9999661445617676,0.49140310287475586,0.369449257850647,-0.02476782537996769,0.9999350309371948,0.4305514395236969,0.30598384141921997,-0.0016238472890108824,0.9821672439575195,0.5090453624725342,0.3411908447742462,-0.018990343436598778,0.8512576818466187,0.4333339035511017,0.24958668649196625,0.04609985649585724,0.9840036034584045,0.49308010935783386,0.272369921207428,-0.011637574061751366,0.9565908312797546,0.43716946244239807,0.2379777729511261,0.04776430130004883,0.976417064666748,0.4915452003479004,0.25758659839630127,-0.01420238334685564,0.9508647918701172,0.4421806037425995,0.23885953426361084,0.040437255054712296,0.9776086807250977,0.4863099455833435,0.25531989336013794,-0.02004140615463257,0.9473437666893005,0.4417727589607239,0.2437710165977478,0.04455257207155228,0.9656914472579956,0.4860488474369049,0.2606438398361206,-0.01476181112229824,0.9262937903404236,0.4452287554740906,0.4902128577232361,-0.0057768612168729305,0.9999797344207764,0.47560083866119385,0.4851905107498169,0.005537336692214012,0.9999775886535645,0.4054427742958069,0.5166852474212646,0.027113178744912148,0.9865128993988037,0.506676435470581,0.512214183807373,0.09621179103851318,0.9371152520179749,0.41503292322158813,0.6078807711601257,0.06120184808969498,0.9676817059516907,0.5192214846611023,0.5908554792404175,0.13035789132118225,0.9428496956825256,0.42249563336372375,0.6253499388694763,0.06456727534532547,0.970725953578949,0.5202109813690186,0.6056831479072571,0.1349254995584488,0.9603106379508972,0.3941689729690552,0.6199594736099243,0.05586320161819458,0.8987303376197815,0.5220720767974854,0.600130558013916,0.1400061547756195,0.8116672039031982
Mabu,0.46678587794303894,0.3227507770061493,0.052402034401893616,0.9999935626983643,0.4649237096309662,0.31734514236450195,0.03598766773939133,0.9999960660934448,0.4635540246963501,0.3178884983062744,0.03587602078914642,0.9999963045120239,0.462163507938385,0.31848204135894775,0.03588226065039635,0.9999970197677612,0.46936169266700745,0.3172585368156433,0.04160759970545769,0.9999970197677612,0.47074633836746216,0.3177970349788666,0.041465383023023605,0.9999973773956299,0.47224146127700806,0.31841087341308594,0.04142021760344505,0.9999977350234985,0.4613419771194458,0.32524412870407104,-0.019916201010346413,0.9999982118606567,0.47421905398368835,0.323600709438324,0.005592488683760166,0.9999957084655762,0.4646073579788208,0.33281952142715454,0.037420328706502914,0.9999866485595703,0.4698399305343628,0.33300966024398804,0.043870095163583755,0.999984860420227,0.4485211670398712,0.35421502590179443,-0.04183759167790413,0.9999797344207764,0.49121764302253723,0.36885467171669006,0.011275634169578552,0.9999550580978394,0.43190261721611023,0.30777567625045776,-0.005924711469560862,0.9951100945472717,0.5078211426734924,0.35405445098876953,0.038307975977659225,0.8800762891769409,0.43492525815963745,0.2511383295059204,0.05782003700733185,0.9943622350692749,0.5077112317085266,0.3063724637031555,0.06122302636504173,0.9712017178535461,0.43778544664382935,0.23980079591274261,0.060559723526239395,0.9913108348846436,0.5108289122581482,0.2955271005630493,0.06282366812229156,0.9713290929794312,0.44282007217407227,0.24115601181983948,0.056140877306461334,0.9917219281196594,0.5015738606452942,0.27263152599334717,0.05945020914077759,0.9688593149185181,0.44333723187446594,0.24600663781166077,0.05818193033337593,0.9864749312400818,0.503362774848938,0.29435262084007263,0.059683602303266525,0.9555416107177734,0.4476029574871063,0.48902344703674316,-0.02015543170273304,0.9999815225601196,0.4774167835712433,0.48634999990463257,0.019941864535212517,0.99997878074646,0.4050527811050415,0.513633131980896,7.693565567024052e-05,0.9972038269042969,0.5055336356163025,0.507183849811554,0.09461840242147446,0.979686439037323,0.4151584506034851,0.6064373254776001,0.013079454191029072,0.9942638278007507,0.5184809565544128,0.5868335366249084,0.10285980254411697,0.9820236563682556,0.4234328866004944,0.6235003471374512,0.014339430257678032,0.9932233095169067,0.5202004909515381,0.603176474571228,0.10464566200971603,0.9869773983955383,0.39100658893585205,0.6159941554069519,0.0007390506216324866,0.9818830490112305,0.5207362771034241,0.5981147885322571,0.10539653152227402,0.9424181580543518
